Unique Code,filename,name,text,PADO,consultorio_match_score,Validation,Validation Maleja,Type,notes,Address,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Validacion Agente,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,place_id,google_maps_uri,address_components,16.2381178,result_lng,display_name,formatted_address,in_target_municipality,municipality_name,zip_code,RA,PHARMACY,V1,result_lat,Pharmacy,V42,gsv_id,zipcode_gsv,name_clean,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,fecha_alta,telefono,correoelec,www,PADO_geo,location_match,name_match,zipcode_denue,nom_estab_clean,name_score,zip_flag
,ChIJFdz1avvY7IURyNQNUCYMVA4_2024-07_left_137.jpg,Arboledas Farmacia Dermatológicas,"VICTORIA
Ahorro
FARMACIA
Google
© Google
POR
Googl",FALSE,55.55555556,,,,,"Decimocuarta Calle Pte., Moctezuma, 29030 Tuxtla Guti√©rrez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJFdz1avvY7IURyNQNUCYMVA4,https://maps.google.com/?cid=1032463573266060488,"[{'longText': 'Decimocuarta Calle Poniente', 'shortText': 'Decimocuarta Calle Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Moctezuma', 'shortText': 'Moctezuma', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29030', 'shortText': '29030', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.131698,Arboledas Farmacia Dermatológicas,"Decimocuarta Calle Pte., Moctezuma, 29030 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29030,,,ChIJFdz1avvY7IURyNQNUCYMVA4,16.7572,,,1469,29030,arboledas dermatola³gicas,6775003,FARMACIAS DEL AHORRO CHS TXBN BONAMPAK SUC 2267,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,11 a 30 personas,PRIMERA NORTE PONIENTE,Décima Sexta Poniente Norte,,29030,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,541,26,2017-03,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,FALSE,FALSE,FALSE,29030,farmacias del ahorro chs txbn bonampak suc 2267,0.607383352,Match
,ChIJB_egXXHZ7IURui3Y-S5qYl8_2024-07_left_323.jpg,Farmacia La Asunci√≥n,"Google
HOTO RE
Refaccionaria Cruz
© Google",FALSE,55.55555556,,,,,"Av. 2a. Norte Ote. 230, Ter√°n, 29050 Tuxtla Guti√©rrez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJB_egXXHZ7IURui3Y-S5qYl8,https://maps.google.com/?cid=6873172731313532346,"[{'longText': 'Terán', 'shortText': 'Terán', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29050', 'shortText': '29050', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1637785,Farmacia La Asunción,"Av. 2a. Norte Ote. 230, Terán, 29050 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29050,,,ChIJB_egXXHZ7IURui3Y-S5qYl8,16.7525462,,,1470,29050,la asuncia^sa‰¥n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJNeoormEHkoURUIlLRrjbmG0_2023-06_right_252.jpg,FARMACIA JESUS,"Les Fareles
RESTAURANT
Google
Google",FALSE,38.88888889,FALSE,,,,"Rayon Nte. 19B, Barrio del Carmen, 30170 Huixtla, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJNeoormEHkoURUIlLRrjbmG0,https://maps.google.com/?cid=7897303531093985616,"[{'longText': '19B', 'shortText': '19B', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Rayon Norte', 'shortText': 'Rayon Nte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Barrio del Carmen', 'shortText': 'Barrio del Carmen', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Huixtla', 'shortText': 'Huixtla', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30170', 'shortText': '30170', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.4622829,FARMACIA JESUS,"Rayon Nte. 19B, Barrio del Carmen, 30170 Huixtla, Chis., México",FALSE,,30170,Nethra,,ChIJNeoormEHkoURUIlLRrjbmG0,15.1393727,TRUE,,1472,30170,jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJ12MHELzY7IUR09bPF2NhAyk_2024-07_left_325.jpg,Farma Salud,"Google
2025 Couple
10:2025 Gougle
P
13
WFRACHE
Perfumando co
FRAICHE
NO WAS
E
ESTACIONAMIEN
PUBLIC
PARQUÍMETROS
VIRTUALES
Google",FALSE,55.55555556,,,,,"Centro, Norte Poniente 178, Asamblea de barrio, El Magueyito, 29000 Tuxtla Guti√©rrez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJ12MHELzY7IUR09bPF2NhAyk,https://maps.google.com/?cid=2955312858714330835,"[{'longText': '178', 'shortText': '178', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Norte Poniente', 'shortText': 'Norte Poniente', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Asamblea de barrio', 'shortText': 'Asamblea de barrio', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'El Magueyito', 'shortText': 'El Magueyito', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29000', 'shortText': '29000', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1174974,Farma Salud,"Centro, Norte Poniente 178, Asamblea de barrio, El Magueyito, 29000 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29000,,,ChIJ12MHELzY7IUR09bPF2NhAyk,16.7478703,,,1473,29000,salud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJVdeETAAhjYURFQA2dyypUFA_2024-10_center_359.jpg,Farmacia de Jes√∫s,"Google
Google",FALSE,38.46153846,FALSE,,,,"30174 El Triunfo, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJVdeETAAhjYURFQA2dyypUFA,https://maps.google.com/?cid=5787311529614770197,"[{'longText': 'El Triunfo', 'shortText': 'El Triunfo', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30174', 'shortText': '30174', 'types': ['postal_code'], 'languageCode': 'es'}]",,-91.8605932,Farmacia de Jesús,"30174 El Triunfo, Chis., México",FALSE,,30174,Nethra,,ChIJVdeETAAhjYURFQA2dyypUFA,16.2012837,TRUE,,1474,30174,de jesa^sa^<<s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJq6qqat8OjoURpJKE6us6C1Q_2024-07_right_84.jpg,Farmacias Familiares,"le
Genio ZA MODERNA
ÁCIDO
MURIATICO
The
N
NITRAM
Princess
Google
Google",FALSE,55.55555556,,,,,"Calle Quinta Pte. SN, Los Naranjos, Centro, 30700 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJq6qqat8OjoURpJKE6us6C1Q,https://maps.google.com/?cid=6055998908856046244,"[{'longText': 'SN', 'shortText': 'SN', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle Quinta Poniente', 'shortText': 'Calle Quinta Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de Córdova y Ordóñez', 'shortText': 'Tapachula de Córdova y Ordóñez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30700', 'shortText': '30700', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.2619045,Farmacias Familiares,"Calle Quinta Pte. SN, Los Naranjos, Centro, 30700 Tapachula de Córdova y Ordóñez, Chis., México",TRUE,Tapachula,30700,,,ChIJq6qqat8OjoURpJKE6us6C1Q,14.9088202,,,1476,30700,farmacias familiares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJmWPf_J9F7YURXe7_mCiN4QY_2024-07_center_7.jpg,Electronica Farmacia,"Soriano
Google
Google",FALSE,55.55555556,,,,,"Barrio de Fatima, 29264 San Crist√≥bal de las Casas, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJmWPf_J9F7YURXe7_mCiN4QY,https://maps.google.com/?cid=495832639492583005,"[{'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': 'Barrio de Fatima', 'shortText': 'Barrio de Fatima', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Cristóbal de las Casas', 'shortText': 'San Cristóbal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': '29264', 'shortText': '29264', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.6587963,Electronica Farmacia,"Barrio de Fatima, 29264 San Cristóbal de las Casas, Chis., México",TRUE,San Cristobal de las Casas,29264,,,ChIJmWPf_J9F7YURXe7_mCiN4QY,16.7293734,,,1477,29264,electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJ7ykMjLLY7IUR_B_57ci3OF8_2022-06_right_113.jpg,Farmacia Igual,"TE INVITO
A MI CLUB
Google
€2022 GuoG
TE INVITO
A MI CLU
PURIFICARA
La
Tinajita
DE AGILA
©2022 Google
© Google",FALSE,55.17241379,,,,,"Michoac√°n, Las Granjas, 29019 Tuxtla Guti√©rrez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJ7ykMjLLY7IUR_B_57ci3OF8,https://maps.google.com/?cid=6861436105912819708,"[{'longText': 'Michoacán', 'shortText': 'Michoacán', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Las Granjas', 'shortText': 'Las Granjas', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29019', 'shortText': '29019', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1087415,Farmacia Igual,"Michoacán, Las Granjas, 29019 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29019,,,ChIJ7ykMjLLY7IUR_B_57ci3OF8,16.7919402,,,1478,29019,igual,10478955,FARMACIA IGUAL,,464111,Farmacias sin minisúper,0 a 5 personas,MICHOACAN,GUANAJUATO,0,29019,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2444,29,2024-11,9611714112,,,FALSE,TRUE,FALSE,29019,igual,1,Match
,ChIJ-21Umqw6jYURNWtk8e0ZNBA_2023-09_center_60.jpg,Farmacia Emanuel,"ECOLAB
ARATO DE CALADANO LA ECONOMIA EMILIA
1ra Avenida Poniente Sur 6
Barrio Centro
May cerca de la Escuela Primaria Ninos Heroes
НОВАЛЮ
Asalsis clinicos de rutina
Pruebas Especiales y
0650 des Bacteriologicos
PROPIETARI
TANIA MARGARITA ALFARO DOMINGUEZ
RESPONSABLE SANITARIO
QFS CARLOS ALBERTO JIMENEZ GOROLLO
CED 696659
FARMACIA
EMANUEL
MEDICAMENTOS DE PATENTE GENERICO
MATERIAL DE CURACION PERFUMERIA Y ABARROTES
OS LUNES A DOMINGO 8AM a BPM
FARMACIA EME EL
SUCURSAL
VALLOL
Google
Google",TRUE,83.33333333,FALSE,TRUE,,,"Carr. Aeropuerto, 30187 Yalcoc, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJ-21Umqw6jYURNWtk8e0ZNBA,https://maps.google.com/?cid=1167586713143634741,"[{'longText': 'Carretera Aeropuerto', 'shortText': 'Carr. Aeropuerto', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Yalcoc', 'shortText': 'Yalcoc', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30187', 'shortText': '30187', 'types': ['postal_code'], 'languageCode': 'es'}]",,-91.9898183,Farmacia Emanuel,"Carr. Aeropuerto, 30187 Yalcoc, Chis., México",FALSE,,30187,Nethra,,ChIJ-21Umqw6jYURNWtk8e0ZNBA,16.3305971,TRUE,,1479,30187,emanuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJyeKSZQBP8oUR7Q1Fg-R9r3E_2024-09_center_180.jpg,Eco Farma Saludable,"Google
Actualizacion Tres Sesenta",FALSE,54.54545455,,,,,"2a. Avenida Nte. Pte. 6, Centro, 29960 Palenque, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJyeKSZQBP8oUR7Q1Fg-R9r3E,https://maps.google.com/?cid=8191904667618577901,"[{'longText': '6', 'shortText': '6', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': '2a. Avenida Norte Poniente', 'shortText': '2a. Avenida Nte. Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Palenque', 'shortText': 'Palenque', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29960', 'shortText': '29960', 'types': ['postal_code'], 'languageCode': 'es'}]",,-91.9821072,Eco Farma Saludable,"2a. Avenida Nte. Pte. 6, Centro, 29960 Palenque, Chis., México",TRUE,Palenque,29960,,,ChIJyeKSZQBP8oUR7Q1Fg-R9r3E,17.5099835,,,1480,29960,eco saludable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJyewAmvvY7IURCx13g0_Hj6M_2023-05_center_257.jpg,Maricela Sayago Vargas,"Google
Actualizacion Tres Sesenta",FALSE,54.54545455,,,,,"Calle 16A. Pte. Nte. 132, Arboledas, 29030 Tuxtla Guti√©rrez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJyewAmvvY7IURCx13g0_Hj6M,https://maps.google.com/?cid=11785857894173842699,"[{'longText': '132', 'shortText': '132', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle 16A. Poniente Norte', 'shortText': 'Calle 16A. Pte. Nte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Arboledas', 'shortText': 'Arboledas', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29030', 'shortText': '29030', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1317529,Maricela Sayago Vargas,"Calle 16A. Pte. Nte. 132, Arboledas, 29030 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29030,,,ChIJyewAmvvY7IURCx13g0_Hj6M,16.7553331,,,1481,29030,maricela sayago vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJz7rzQmAPjoURyLJlK64137I_2025-03_right_73.jpg,Soriana Híper,"Entrada
2025 Google
Google
ESTAMOS
CONTIGO
Soriand
2025 Google
0051
Google",FALSE,54.54545455,,,,,"4a. Avenida Sur 1000, Los Naranjos, Hortalizas Japonezas, 30700 Tapachula de Córdova y Ordóñez, Chis., México",,,,,,,,,,,,,,,,,ChIJz7rzQmAPjoURyLJlK64137I,https://maps.google.com/?cid=12889079680726315720&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': '1000', 'shortText': '1000', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': '4a. Avenida Sur', 'shortText': '4a. Avenida Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Hortalizas Japonezas', 'shortText': 'Hortalizas Japonezas', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de Córdova y Ordóñez', 'shortText': 'Tapachula de Córdova y Ordóñez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30700', 'shortText': '30700', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.2762785,Soriana Híper,"4a. Avenida Sur 1000, Los Naranjos, Hortalizas Japonezas, 30700 Tapachula de Córdova y Ordóñez, Chis., México",TRUE,Tapachula,30700,,,ChIJz7rzQmAPjoURyLJlK64137I,14.8913538,,,1482,30700,soriana ha-per,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJNWsBRuTF8oURxuQF8tLLqlQ_2025-04_left_9.jpg,FARMACIA DR CARLOD,"Google
2025 Google
Se Vende...
Tortillas de Maiz
hecha a mano.
25 Google
REFACCIO
SUPERE
REPARACION
DE BICICLETAS
Venta de Refacciones y
Mantenimiento de Motocicletas
Mantenimiento de bicicletas
Servicio a domicilio
Pedidos de pieces
ITALIKAS, VENTOS, PULSAR,
KAWASAKI YAMAHA HONDA,
SUZUKI, DINAMO.
Google",FALSE,73.33333333,FALSE,,,,"Centro, 30190 Altamirano, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJNWsBRuTF8oURxuQF8tLLqlQ,https://maps.google.com/?cid=6100912752090801350,"[{'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Altamirano', 'shortText': 'Altamirano', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30190', 'shortText': '30190', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.0376641,FARMACIA DR CARLOD,"Centro, 30190 Altamirano, Chis., México",FALSE,,30190,Nethra,,ChIJNWsBRuTF8oURxuQF8tLLqlQ,16.7351311,FALSE,,1483,30190,dr carlod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJz8ePttwKjoUR2E78frDR_YA_2025-04_right_240.jpg,Soriana Express,"Google
SEAPLICAN
SUERT
Google",FALSE,54.54545455,,,,,"6a. Calle Oriente #62, Centro, 30890 Cacahoat√°n, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJz8ePttwKjoUR2E78frDR_YA,https://maps.google.com/?cid=9294815761937485528,"[{'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Cacahoatán', 'shortText': 'Cacahoatán', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30890', 'shortText': '30890', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.1608119,Soriana Express,"6a. Calle Oriente #62, Centro, 30890 Cacahoatán, Chis., México",TRUE,Cacahoatan,30890,,,ChIJz8ePttwKjoUR2E78frDR_YA,14.9866466,,,1484,30890,soriana express,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJZ8ESZorY7IUR2WPPOJrp8hs_2023-05_right_140.jpg,Farmacia San Sebastian,"Google
OPUERTO
659
LABORATORIO DENTAL
""""FHASE""""
TEL 961 189 4670
TAXI
© Google",FALSE,54.54545455,,,,,"Calle Tercera Ote. Sur 660, Asamblea de barrio, San Roque, 29066 Tuxtla Guti√©rrez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJZ8ESZorY7IUR2WPPOJrp8hs,https://maps.google.com/?cid=2013928831975384025,"[{'longText': '660', 'shortText': '660', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle Tercera Oriente Sur', 'shortText': 'Calle Tercera Ote. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Asamblea de barrio', 'shortText': 'Asamblea de barrio', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'San Roque', 'shortText': 'San Roque', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29066', 'shortText': '29066', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1146438,Farmacia San Sebastian,"Calle Tercera Ote. Sur 660, Asamblea de barrio, San Roque, 29066 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29066,,,ChIJZ8ESZorY7IUR2WPPOJrp8hs,16.7485701,,,1485,29066,san sebastian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJZW_VOtcljYURKdfECHkq6sY_2012-02_right_84.jpg,Farmacia MeGo¬¥SS,"vencion
Google
Google",FALSE,54.54545455,,,,,"Farmacia M√©Go, Quinta Calle Sur Pte. 2, San Sebastian, 30187 Las Margaritas, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJZW_VOtcljYURKdfECHkq6sY,https://maps.google.com/?cid=14333315463386552105,"[{'longText': 'Farmacia MéGo', 'shortText': 'Farmacia MéGo', 'types': ['point_of_interest', 'establishment'], 'languageCode': 'en'}, {'longText': '2', 'shortText': '2', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Quinta Calle Sur Poniente', 'shortText': 'Quinta Calle Sur Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'San Sebastian', 'shortText': 'San Sebastian', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Las Margaritas', 'shortText': 'Las Margaritas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30187', 'shortText': '30187', 'types': ['postal_code'], 'languageCode': 'es'}]",,-91.9807073,Farmacia MeGo´SS,"Farmacia MéGo, Quinta Calle Sur Pte. 2, San Sebastian, 30187 Las Margaritas, Chis., México",TRUE,Las Margaritas,30187,,,ChIJZW_VOtcljYURKdfECHkq6sY,16.3120559,,,1486,30187,megoa¬a¥ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
,ChIJ_xsAbHzZ7IURihYkzfO0Dbg_2024-07_center_138.jpg,eFarma,"2024 Congle
Google
Google",FALSE,54.54545455,,,,,"Rosario Sabinal 991, Ter√°n, 29050 Tuxtla Guti√©rrez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJ_xsAbHzZ7IURihYkzfO0Dbg,https://maps.google.com/?cid=13262455436887725706,"[{'longText': '991', 'shortText': '991', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Rosario Sabinal', 'shortText': 'Rosario Sabinal', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Terán', 'shortText': 'Terán', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29050', 'shortText': '29050', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1738832,eFarma,"Rosario Sabinal 991, Terán, 29050 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29050,,,ChIJ_xsAbHzZ7IURihYkzfO0Dbg,16.754093,,,1487,29050,efarma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
