unique_code,filename,name,text,pado,consultorio_match_score,validation,validation_maleja,type,notes,address,unnamed:_13,unnamed:_14,unnamed:_15,unnamed:_16,unnamed:_17,unnamed:_18,unnamed:_19,unnamed:_20,validacion_agente,unnamed:_22,unnamed:_23,unnamed:_24,unnamed:_25,unnamed:_26,unnamed:_27,unnamed:_28,place_id,google_maps_uri,address_components,16.2381178,result_lng,display_name,formatted_address,in_target_municipality,municipality_name,zip_code,ra,pharmacy,v1,result_lat,pharmacy.1,v42,gsv_id,zipcode_gsv,name_clean,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,fecha_alta,telefono,correoelec,www,pado_geo,location_match,name_match,zipcode_denue,nom_estab_clean,name_score,zip_flag,merged_latitude,Cve_ent,Cve_mun,Cve_loc,Ageb,Manzana,Cvegeo_ageb,Cvegeo_mza,key_ageb,POBTOT,PDER_SS,PSINDER,PCON_DISC,PCON_LIMI,P15YM_AN,GRAPROES,VPH_C_ELEC,VPH_AGUADV,VPH_DRENAJ,VPH_PISODT,PRO_OCUP_C,TOTHOG,insured_rate,disability_rate,electricity_access_rate,piped_water_access_rate,drainage_access_rate,floor_material_rate,occupants_per_room,average_schooling
,ChIJi3a6MRkn7YURScS6d30apcs_2024-07_center_308.jpg,Azúra Farmacia,"2024 Google
Google
SE RENTA
LOCAL
Cel.
961 369 31 42
JARDINES DEL PEDREGAL
Azúra
FARMACIA
FARMACIA
FARMACIA
MEDICAMENTOS PATENTE 9610
SICAMENTOS GENERICOS 267
MATERMAL CURACION 9522
PERFERIA
Google",True,83.3333333,True,,,,"C. Topacio, Jardines del Pedregal, Tuxtla Gutiérrez",,,,,,,,,"No (consultorio not evident, date N/A)",,,,,,,,ChIJi3a6MRkn7YURScS6d30apcs,https://maps.google.com/?cid=14674164087038592073,"[{'longText': 'Calle Topacio', 'shortText': 'C. Topacio', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Jardines del Pedregal', 'shortText': 'Jardines del Pedregal', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29049', 'shortText': '29049', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.0866241,Azúra Farmacia,"C. Topacio, Jardines del Pedregal, 29049 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29049.0,,,ChIJi3a6MRkn7YURScS6d30apcs,16.7710018,,,926,,azaºra,9860275.0,FARMACIA AZURA,,464111.0,Farmacias sin minisúper,0 a 5 personas,TOPACIO,ARGENTITA,0.0,29049.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,2266,7.0,2024-11,9613276654.0,,,False,True,False,29049.0,azura,0.7388888889,GSV Zip Missing,16.7710018,7,101,1,2266,7,0710100012266,0710100012266007,0710100012266,5379,3759.0,1616.0,134.0,428.0,32.0,14.09,1641.0,1640.0,1641.0,1627.0,0.81,1641.0,0.6988287785833798,0.10448038668897565,1.0,0.9993906154783668,1.0,0.9914686166971359,0.81,14.09
,ChIJq0NsJcg4jYURaMV2-Ybhqds_2024-10_center_132.jpg,FARMACIA BIENESTAR,"PALETAS HELADOS
Google
RMACIA
124
FARMACIA BIENESTAR""""
MEDICAMENTOS
GENERICOS
Y DE PATENTE
Horario de
8:00am a 7:00
CEL.963 137 9766
Google",True,83.3333333,False,,,,"Séptima Calle Sur Ote. 125, San Agustín, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJq0NsJcg4jYURaMV2-Ybhqds,https://maps.google.com/?cid=15828430335197496680,"[{'longText': '125', 'shortText': '125', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Séptima Calle Sur Oriente', 'shortText': 'Séptima Calle Sur Ote.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'San Agustín', 'shortText': 'San Agustín', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30030', 'shortText': '30030', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.1248392,FARMACIA BIENESTAR,"Séptima Calle Sur Ote. 125, San Agustín, 30030 Comitán de Domínguez, Chis., México",True,Comitan,30030.0,,,ChIJq0NsJcg4jYURaMV2-Ybhqds,16.2512386,,,932,,bienestar,11104061.0,FARMACIA BIENESTAR,,464111.0,Farmacias sin minisúper,0 a 5 personas,SEPTIMA SUR ORIENTE,OCTAVA ORIENTE SUR,124.0,30030.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,292,8.0,2024-11,,,,False,True,True,30030.0,bienestar,1.0,GSV Zip Missing,16.2512386,7,19,1,0292,8,0701900010292,0701900010292008,0701900010292,3877,2118.0,1757.0,166.0,360.0,162.0,10.1,1129.0,1129.0,1129.0,1122.0,0.86,1131.0,0.5462986845499097,0.13567191127160175,0.9982316534040672,0.9982316534040672,0.9982316534040672,0.9920424403183024,0.86,10.1
,ChIJfc9AwzxN7IUR5Z6qR5zSvb8_2025-02_left_235.jpg,Farmacia gi,"Google
SINDA PASOS
Google
*CRUPO
RIO
e
AFINO
elega
BOTAS
SPORT
DNSARD
Sandak
Google",False,54.5454545,False,,,,"Centro, Pichucalco",,,,,,,,,,,,,,,,,ChIJfc9AwzxN7IUR5Z6qR5zSvb8,https://maps.google.com/?cid=13816430800501645029,"[{'longText': 'Pichucalco', 'shortText': 'Pichucalco', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29520', 'shortText': '29520', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1173248,Farmacia gi,"Centro, 29520 Pichucalco, Chis., México",False,,29520.0,Avi,,ChIJfc9AwzxN7IUR5Z6qR5zSvb8,17.5110122,TRUE,,934,,gi,11144971.0,UNIDAD MEDICA GB,,464111.0,Farmacias sin minisúper,0 a 5 personas,IGNACIO ZARAGOZA,FRANCISCO CONTRERAS,0.0,29520.0,7.0,Chiapas,68.0,Pichucalco,1.0,Pichucalco,009A,1.0,2024-11,,,,False,False,False,29520.0,unidad medica gb,0.5208333333,GSV Zip Missing,17.5110122,7,68,1,009A,1,070680001009A,070680001009A001,070680001009A,2181,1183.0,996.0,140.0,208.0,42.0,11.25,662.0,664.0,664.0,659.0,0.94,667.0,0.542411737734984,0.15955983493810177,0.992503748125937,0.9955022488755623,0.9955022488755623,0.9880059970014993,0.94,11.25
,ChIJizl8CLE4jYUR5-kwmMcH_S0_2024-07_center_308.jpg,FARMACIAS ANCINO,"DAN CASCHOO
Google
ANGING
MEDICAMEN
2024 Gongle
FARMACIA
PATEN
CARRE
4.Google
Google",True,83.3333333,False,,,,"5a. Sur Ote. 13, Jesusito, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJizl8CLE4jYUR5-kwmMcH_S0,https://maps.google.com/?cid=3313813454647781863,"[{'longText': '13', 'shortText': '13', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': '5a. Sur Oriente', 'shortText': '5a. Sur Ote.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Jesusito', 'shortText': 'Jesusito', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30000', 'shortText': '30000', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.132608,FARMACIAS ANCINO,"5a. Sur Ote. 13, Jesusito, 30000 Comitán de Domínguez, Chis., México",True,Comitan,30000.0,,,ChIJizl8CLE4jYUR5-kwmMcH_S0,16.2496097,,,936,,farmacias ancino,408113.0,SUPER FARMACIA FENIX,,464111.0,Farmacias sin minisúper,0 a 5 personas,QUINTA SUR ORIENTE,PRIMERA ORIENTE SUR,21.0,30000.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,288,21.0,2014-12,,,,False,False,False,30000.0,super fenix,0.4223484848,GSV Zip Missing,16.2496097,7,19,1,0288,21,0701900010288,0701900010288021,0701900010288,2384,1347.0,1033.0,120.0,222.0,66.0,11.13,747.0,747.0,748.0,746.0,0.71,749.0,0.56501677852349,0.14345637583892618,0.9973297730307076,0.9973297730307076,0.9986648865153538,0.9959946595460614,0.71,11.13
,ChIJieOVovFF7YUR2jrkCoCilQc_2024-07_right_5.jpg,Farmacia Bios Centro Historico,"ACIA
MAS AVANZADO DE LA MEDICINA
ALTA ESPECIALIDAD. VACUNAS.
FFFFENS
Google
Calle
Cuauhtémoc
Com
2025 Google
MAR
1520
Google",True,83.3333333,False,,,,"Cuauhtémoc, Zona Centro, San Cristóbal de las Casas",,,,,,,,,,,,,,,,,ChIJieOVovFF7YUR2jrkCoCilQc,https://maps.google.com/?cid=546521600617626330,"[{'longText': 'Cuauhtémoc', 'shortText': 'Cuauhtémoc', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Zona Centro', 'shortText': 'Zona Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Cristóbal de las Casas', 'shortText': 'San Cristóbal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29200', 'shortText': '29200', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.6382168,Farmacia Bios Centro Historico,"Cuauhtémoc, Zona Centro, 29200 San Cristóbal de las Casas, Chis., México",True,San Cristobal de las Casas,29200.0,,,ChIJieOVovFF7YUR2jrkCoCilQc,16.7359927,,,937,,bios centro historico,6296199.0,FARMACIA SIN NOMBRE,,464111.0,Farmacias sin minisúper,6 a 10 personas,CUAUHTEMOC,MIGUEL HIDALGO,9.0,29200.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,62,29.0,2010-07,,,,False,True,False,29200.0,sin nombre,0.5811507937,GSV Zip Missing,16.7359927,7,78,1,0062,29,0707800010062,0707800010062029,0707800010062,1643,928.0,702.0,85.0,207.0,52.0,11.63,487.0,487.0,487.0,482.0,0.74,489.0,0.5648204503956178,0.17772367620206939,0.9959100204498977,0.9959100204498977,0.9959100204498977,0.9856850715746421,0.74,11.63
,ChIJlVBS3bA4jYURE_MaePw4UwI_2024-07_center_61.jpg,Farmacia La Popular,"Google
AQUI HAY
VITACILINA
Ah, Que buena medicina...
Google",True,83.3333333,False,,,,"Tercera Avenida Ote. Sur, Jesusito, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJlVBS3bA4jYURE_MaePw4UwI,https://maps.google.com/?cid=167540268140786451,"[{'longText': 'Tercera Avenida Oriente Sur', 'shortText': 'Tercera Avenida Ote. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Jesusito', 'shortText': 'Jesusito', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30023', 'shortText': '30023', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.1314908,Farmacia La Popular,"Tercera Avenida Ote. Sur, Jesusito, 30023 Comitán de Domínguez, Chis., México",True,Comitan,30023.0,,,ChIJlVBS3bA4jYURE_MaePw4UwI,16.2511051,,,938,,la popular,351879.0,FARMACIA POPULAR,,464112.0,Farmacias con minisúper,0 a 5 personas,CUARTA SUR ORIENTE,TERCERA ORIENTE SUR,47.0,30023.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,42,36.0,2010-07,,,,False,True,False,30023.0,popular,0.780952381,GSV Zip Missing,16.2511051,7,19,1,0042,36,0701900010042,0701900010042036,0701900010042,3205,1652.0,1553.0,187.0,426.0,83.0,10.99,970.0,969.0,971.0,968.0,0.73,976.0,0.5154446177847114,0.19126365054602185,0.9938524590163934,0.992827868852459,0.9948770491803278,0.9918032786885246,0.73,10.99
,ChIJn4tN_unZ7IURKmTRkJQ6JFA_2024-07_center_356.jpg,Farmacia Santa Cruz,"Google
FARMACIAS
Santa Cruz
MEDICINAS DE PATENTE, GENÉRICOS Y PRODUCTOS NATURALES
¡Síguenos!
ADEROGIL
SAMPOLLETAS 3
$120
SUEROX 630 ML
2x$38
clas
30
$24
$86
$5
extra
VI
2024 Google
CACAO
CREMA 125 G
PHARMAKOSS
C$52
TALCO
AZUL O ROSA
BABY 150 G
2x$34
024
© Google",True,83.3333333,False,,,,"20 de Noviembre 220, Albania Alta, Tuxtla Gutiérrez",,,,,,,,,"No (consultorio not evident, date N/A)",,,,,,,,ChIJn4tN_unZ7IURKmTRkJQ6JFA,https://maps.google.com/?cid=5774805031955031082,"[{'longText': '220', 'shortText': '220', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': '20 de Noviembre', 'shortText': '20 de Noviembre', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Albania Alta', 'shortText': 'Albania Alta', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29010', 'shortText': '29010', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1110103,Farmacia Santa Cruz,"20 de Noviembre 220, Albania Alta, 29010 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29010.0,,,ChIJn4tN_unZ7IURKmTRkJQ6JFA,16.7769035,,,941,,santa cruz,9463683.0,FARMACIAS SANTA CRUZ,SUPER FARMACIAS DEL SURESTE SA DE CV,464112.0,Farmacias con minisúper,0 a 5 personas,20 DE NOVIEMBRE,RÍO LAS PALMAS,927.0,,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,1145,27.0,2023-11,,FCIA_SANTACRUZ@YAHOO.COM,,False,False,False,,farmacias santa cruz,0.4944444444,GSV Zip Missing,16.7769035,7,101,1,1145,27,0710100011145,0710100011145027,0710100011145,4090,2427.0,1638.0,178.0,582.0,110.0,11.13,1099.0,1095.0,1101.0,1091.0,1.01,1108.0,0.5933985330073349,0.18581907090464547,0.9918772563176895,0.9882671480144405,0.9936823104693141,0.9846570397111913,1.01,11.13
,ChIJn5uI4eTZ7IURys475-5gL4k_2024-07_center_271.jpg,Farmacias Santa Cruz,"SE VANE
www.farmaciasantacruz.com.mx
MANZANA
CHEMA 60 G
PHARMAKOSS
2x$32
ARMACY
MEDIC
CEPILLO
DENTAL RAGEL GOOD
PROMOCIÓN FAMILIAR
4x$10
ADEROGI
5 AMPOLLETAS 2
$120
2024
Recargas
a celular
a distintas
Nueva
Tarjeta
Sim Chip
Telcel
Activado
$10
$79
LOT STOCRATS DIENA 12 TRO
FARMACIAS
Santa
cruz
Google
Google",True,83.3333333,False,,,,"5a Pte. Nte. MZI No2515, Pistimbak, Tuxtla Gutiérrez",,,,,,,,,"No (consultorio not evident, date N/A)",,,,,,,,ChIJn5uI4eTZ7IURys475-5gL4k,https://maps.google.com/?cid=9885226286299467466,"[{'longText': 'Pistimbak', 'shortText': 'Pistimbak', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29018', 'shortText': '29018', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1185749,Farmacias Santa Cruz,"5a Pte. Nte. MZI No2515, Pistimbak, 29018 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29018.0,,,ChIJn5uI4eTZ7IURys475-5gL4k,16.7790092,,,942,,farmacias santa cruz,9422257.0,FARMACIAS SANTA CRUZ,SUPER FARMACIAS DEL SURESTE SA DE CV,464112.0,Farmacias con minisúper,0 a 5 personas,QUINTA PONIENTE,VIGÉSIMA QUINTA NORTE PONIENTE,2515.0,,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,147A,34.0,2023-11,,FCIA_SANTACRUZ@YAHOO.COM,,False,True,False,,farmacias santa cruz,1.0,GSV Zip Missing,16.7790092,7,101,1,147A,34,071010001147A,071010001147A034,071010001147A,3417,2062.0,1355.0,172.0,296.0,106.0,10.85,891.0,882.0,891.0,878.0,1.04,892.0,0.6034533216271584,0.1369622475856014,0.9988789237668162,0.9887892376681614,0.9988789237668162,0.984304932735426,1.04,10.85
,ChIJOXW22gbZ7IURtvTekMtMd9g_2023-05_center_333.jpg,FARMACIA MEDICPLUS,"Google
MEDICPLUS
DE CHIAPAS
MEDICPLUS Navidad y
TE BESEAMUS Pro
Año Nuevo
TE OFRECEMOS AMP SURTIDO EN:
Material de Curación
Medicamentos Espe lizados
Medicamentos Oncogicos
Medicamentos de Pante
Medicamentos Gené
Equipos de Rehabili
y Ortopedia
os
ión
MAYO Y MENUDEO
Google",True,83.3333333,False,,,,"Fraccionamiento Residencial Hacienda, Tuxtla Gutiérrez",,,,,,,,,"No (consultorio not evident, date N/A)",,,,,,,,ChIJOXW22gbZ7IURtvTekMtMd9g,https://maps.google.com/?cid=15598020271613605046,"[{'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Fraccionamiento Residencial Hacienda', 'shortText': 'Fraccionamiento Residencial Hacienda', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29030', 'shortText': '29030', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1348253,FARMACIA MEDICPLUS,"Fraccionamiento Residencial Hacienda, 29030 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29030.0,,,ChIJOXW22gbZ7IURtvTekMtMd9g,16.7635858,,,944,,medicplus,9377773.0,MEDICPLUS FARMACIAS,MEDICPLUS FARMACIAS SA DE CV,464111.0,Farmacias sin minisúper,0 a 5 personas,MERIDA,TAXCO,22.0,29026.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,1198,5.0,2021-11,9613336660.0,DIS.MEDICPLUS20@GMAIL.COM,,False,False,False,29026.0,medicplus farmacias,0.8245614035,GSV Zip Missing,16.7635858,7,101,1,1198,5,0710100011198,0710100011198005,0710100011198,1446,896.0,546.0,71.0,210.0,18.0,13.75,455.0,454.0,455.0,455.0,0.59,456.0,0.6196403872752421,0.19432918395573998,0.9978070175438597,0.9956140350877193,0.9978070175438597,0.9978070175438597,0.59,13.75
,ChIJyXf4RE5F7YURH2jL_wZzkR8_2024-07_right_146.jpg,Farmacias Santa Cruz,"Colgate
JZ
ATURALES
+
Google
FARMACIAS
Santa Cruz
MEDICINAS DE PATENT, GENEROS FRCS
tele
Google",True,83.3333333,False,,,,"Gral. M. Utrilla 67, Barrio del Cerrillo, San Cristóbal de las Casas",,,,,,,,,,,,,,,,,ChIJyXf4RE5F7YURH2jL_wZzkR8,https://maps.google.com/?cid=2274725760697329695,"[{'longText': '67', 'shortText': '67', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'General M. Utrilla', 'shortText': 'Gral. M. Utrilla', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Barrio del Cerrillo', 'shortText': 'Barrio del Cerrillo', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Cristóbal de las Casas', 'shortText': 'San Cristóbal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29240', 'shortText': '29240', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.636768,Farmacias Santa Cruz,"Gral. M. Utrilla 67, Barrio del Cerrillo, 29240 San Cristóbal de las Casas, Chis., México",True,San Cristobal de las Casas,29240.0,,,ChIJyXf4RE5F7YURH2jL_wZzkR8,16.7436154,,,954,,farmacias santa cruz,6865662.0,FARMACIAS SANTA CRUZ,SUPER FARMACIAS DEL SURESTE SA DE CV,464112.0,Farmacias con minisúper,6 a 10 personas,GENERAL UTRILLA,BERMUDAS,65.0,,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,185,28.0,2019-04,,FCIA-.SANTACRUZ@YAHOO.COM,WWW.FARMACIASANTACRUZ.COM.MX,False,True,False,,farmacias santa cruz,1.0,GSV Zip Missing,16.7436154,7,78,1,0185,28,0707800010185,0707800010185028,0707800010185,913,477.0,436.0,25.0,68.0,27.0,12.17,284.0,284.0,284.0,284.0,0.67,286.0,0.5224534501642936,0.10186199342825848,0.993006993006993,0.993006993006993,0.993006993006993,0.993006993006993,0.67,12.17
,ChIJy1qNFarY7IURSdQDa-FAyrk_2024-07_left_254.jpg,Farmacias Populares,"BODY
SPORT GY
FP
Farmacias Popula
En al Cuidado de Sady is too de se Famil
BODY GYM
PAPELE.
COMPATAN
CENTRO
INTEGRAL
DE
MEDICINA A
POLARIZADO
POLARIMEX D
Tel. (961) 146 0138
Blindaje Ligero
FP Farmacias
Al Cuidado de la Salud
Calzada al Sumidero, Col. Las
Farma
DENTAL)
Google
JOKY
Google",True,83.3333333,False,,,,"Calz. al Sumidero Mz-125 Lt-10A, Las Granjas, Tuxtla Gutiérrez",,,,,,,,,"No (consultorio not evident, date N/A)",,,,,,,,ChIJy1qNFarY7IURSdQDa-FAyrk,https://maps.google.com/?cid=13387584179219453001,"[{'longText': 'Mz-125 Lt-10A', 'shortText': 'Mz-125 Lt-10A', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calzada al Sumidero', 'shortText': 'Calz. al Sumidero', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Las Granjas', 'shortText': 'Las Granjas', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29019', 'shortText': '29019', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.0989243,Farmacias Populares,"Calz. al Sumidero Mz-125 Lt-10A, Las Granjas, 29019 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29019.0,,,ChIJy1qNFarY7IURSdQDa-FAyrk,16.789939,,,957,,farmacias populares,9405096.0,FARMACIAS SANTA CRUZ,SUPER FARMACIAS DEL SURESTE SA DE CV,464112.0,Farmacias con minisúper,0 a 5 personas,AL SUMIDERO,NINGUNO,8.0,,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,1910,30.0,2023-11,,FCIA_SANTACRUZ@YAHOO.COM,,False,False,False,,farmacias santa cruz,0.7884711779,GSV Zip Missing,16.789939,7,101,1,1910,30,0710100011910,0710100011910030,0710100011910,2948,1568.0,1325.0,51.0,264.0,106.0,9.89,701.0,700.0,702.0,701.0,1.2,716.0,0.5318860244233379,0.10685210312075984,0.979050279329609,0.9776536312849162,0.9804469273743017,0.979050279329609,1.2,9.89
