Unique Code,filename,name,text,PADO,consultorio_match_score,Validation,Validation Maleja,Type,notes,Address,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Validacion Agente,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,place_id,google_maps_uri,address_components,16.2381178,result_lng,display_name,formatted_address,in_target_municipality,municipality_name,zip_code,RA,PHARMACY,V1,result_lat,Pharmacy,V42,gsv_id,zipcode_gsv,name_clean,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,fecha_alta,telefono,correoelec,www,PADO_geo,location_match,name_match,zipcode_denue,nom_estab_clean,name_score,zip_flag
,ChIJrWgxo704jYURdCkKH3RPPB0_2024-07_center_204.jpg,Las Chiapanecas Farmacia,"FARMACIA LAS CHIAPANECAS
LERIA Carmelita II
PARE PRECIO CALIDAD
Google
FARHOL
cormoge
MEDICAMENTOS
GENERICOS
Y
DE PATENTE
© Google",True,83.33333333,,False,CAFI,,"Jacarandas, El Cedro, Cedro, 30010 Comitán de Domínguez, Chis., México",,,,,,,,,,,,,,,,,ChIJrWgxo704jYURdCkKH3RPPB0,https://maps.google.com/?cid=2106646085858109812&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': 'Jacarandas', 'shortText': 'Jacarandas', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'El Cedro', 'shortText': 'El Cedro', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Cedro', 'shortText': 'Cedro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30010', 'shortText': '30010', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.1321571,Las Chiapanecas Farmacia,"Jacarandas, El Cedro, Cedro, 30010 Comitán de Domínguez, Chis., México",True,Comitan,30010.0,,,ChIJrWgxo704jYURdCkKH3RPPB0,16.2633633,,,886,30010.0,las chiapanecas,10240715.0,FARMACIA LAS CHIAPANECAS,,464111.0,Farmacias sin minisúper,0 a 5 personas,JACARANDAS,SAUCE,0.0,30010.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,451,59.0,2024-11,,,,False,False,False,30010.0,las chiapanecas,1.0,Match
,ChIJJ8kh0mGk8oURGUvApX7BoPg_2024-03_left_300.jpg,Farmacia Extra,"4209
Google
CO
FARMACIA
extra
SPAIN,
FARMACIA EXTRA
SONDORL H
TODO PARA TU TELEFONO
REPARACIONES DESBLOQUEOS Y MANTENIMENT
© Google",False,55.55555556,FALSE,,,,"Centro, 29450 Oxchuc, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJJ8kh0mGk8oURGUvApX7BoPg,https://maps.google.com/?cid=17915532067370715929,"[{'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Oxchuc', 'shortText': 'Oxchuc', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': '29450', 'shortText': '29450', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.3424226,Farmacia Extra,"Centro, 29450 Oxchuc, Chis., México",False,,29450.0,Avi,,ChIJJ8kh0mGk8oURGUvApX7BoPg,16.7842988,FALSE,,887,29450.0,extra,7131693.0,FARMACIA EXTRA,,464111.0,Farmacias sin minisúper,0 a 5 personas,NINGUNO,SEGUNDA SUR ORIENTE,10.0,29450.0,7.0,Chiapas,64.0,Oxchuc,1.0,Oxchuc,67,30.0,2019-11,,,,False,False,False,29450.0,extra,1.0,Match
,ChIJTVZwNfXY7IURF7m8Hb4wSh8_2024-07_right_97.jpg,Farmacias Santa Cruz,"Google
$29
Google R
850
4x
$24
FARM
A
+
www.farmacista.com
FARMACIAS
Santa Cr
MEDICINAS DE PATENTE, GENÉRICOS Y PRODUCTO
www.farmaciasantacruz.com.mx
A
R
COMPRO
ORO
r
PLATA
PIEAS
MED
ELOIES
COMPRO ORO
Y PLATA
© Google",True,83.33333333,,False,CAFI,,"Calle Primera Pte. Sur 687, Asamblea de barrio, El Calvario, 29000 Tuxtla Guti√©rrez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJTVZwNfXY7IURF7m8Hb4wSh8,https://maps.google.com/?cid=2254668156553181463,"[{'longText': '687', 'shortText': '687', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle Primera Poniente Sur', 'shortText': 'Calle Primera Pte. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Asamblea de barrio', 'shortText': 'Asamblea de barrio', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'El Calvario', 'shortText': 'El Calvario', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29000', 'shortText': '29000', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1178584,Farmacias Santa Cruz,"Calle Primera Pte. Sur 687, Asamblea de barrio, El Calvario, 29000 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29000.0,,,ChIJTVZwNfXY7IURF7m8Hb4wSh8,16.7489346,,,892,29000.0,farmacias santa cruz,9281527.0,FARMACIA SANTA CRUZ,,464111.0,Farmacias sin minisúper,11 a 30 personas,PRIMERA PONIENTE SUR,SEXTA SUR PONIENTE,687.0,29066.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,1037,29.0,2020-11,,ADIRANORAMIREZ@YAHO.COM,,False,False,False,29066.0,santa cruz,0.4944444444,Mismatch
,ChIJvWTUH3jZ7IURDJtJxqwiDlE_2024-07_center_285.jpg,DIFEES TUXTLA,"174
CLINICA MEDICA
Angeles
Google
Google",True,83.33333333,,False,,,"Calle 8a. Ote. Sur 174, Asamblea de barrio, San Roque, 29066 Tuxtla Guti√©rrez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJvWTUH3jZ7IURDJtJxqwiDlE,https://maps.google.com/?cid=5840643892202543884,"[{'longText': '174', 'shortText': '174', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle 8a. Oriente Sur', 'shortText': 'Calle 8a. Ote. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Asamblea de barrio', 'shortText': 'Asamblea de barrio', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'San Roque', 'shortText': 'San Roque', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29066', 'shortText': '29066', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1095776,DIFEES TUXTLA,"Calle 8a. Ote. Sur 174, Asamblea de barrio, San Roque, 29066 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29066.0,,,ChIJvWTUH3jZ7IURDJtJxqwiDlE,16.7518793,,,894,29066.0,difees tuxtla,7470374.0,BIOPLENIA,,464111.0,Farmacias sin minisúper,0 a 5 personas,OCTAVA ORIENTE SUR,PRIMERA SUR ORIENTE,151.0,29043.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,984,13.0,2019-11,,PEPELIFE@HOTMAIL.COM,,False,False,False,29043.0,bioplenia,0.5213675214,Mismatch
,ChIJbyac1rul8oURK18bFBHRiXI_2024-03_center_37.jpg,"""""Santo Domingo """"","2024 Googl
田
2024 Google
2024
Google
ⒸGoogle",False,36.36363636,FALSE,,,,"29450 San Cristobalito, Centro, 29450 Oxchuc, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJbyac1rul8oURK18bFBHRiXI,https://maps.google.com/?cid=8253357663415131947,"[{'longText': 'Oxchuc', 'shortText': 'Oxchuc', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29450', 'shortText': '29450', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.3423303,"""""Santo Domingo """"","29450 San Cristobalito, Centro, 29450 Oxchuc, Chis., México",False,,29450.0,Avi,,ChIJbyac1rul8oURK18bFBHRiXI,16.7839364,TRUE,,895,29450.0,"""""santo domingo """"",477695.0,FARMACIA SANTO DOMINGO,,464111.0,Farmacias sin minisúper,0 a 5 personas,NINGUNO,NINGUNO,0.0,29450.0,7.0,Chiapas,64.0,Oxchuc,1.0,Oxchuc,90,3.0,2010-07,,,,False,True,False,29450.0,santo domingo,0.9074074074,Match
,ChIJzXSpkSRF7YURkSGcRTOXgH0_2021-12_center_32.jpg,Su Super Farmacia Antigua,"Google
2012 Google
TAQUERIA
UA-
Amina Insta SRANDES
PROMICINES
to Juez
Can Nes de 35 Angs
Salud y Cang
Bimba-Marbe
POSUELO
VERA JOLTZ
CRUZ NITIJOL
SACTZU
MUQUEM
VIAJES ESP
ogle
ANTIGUA
FARMACIA
MEDIONED
QUAFOMEN
Google",True,83.33333333,FALSE,,,,"Av Yajal√≥n 21, Barrio del Cerrillo, 29220 San Crist√≥bal de las Casas, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJzXSpkSRF7YURkSGcRTOXgH0,https://maps.google.com/?cid=9043394298226942353,"[{'longText': '21', 'shortText': '21', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Avenida Yajalón', 'shortText': 'Av Yajalón', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Barrio del Cerrillo', 'shortText': 'Barrio del Cerrillo', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Cristóbal de las Casas', 'shortText': 'San Cristóbal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29220', 'shortText': '29220', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.6329894,Su Super Farmacia Antigua,"Av Yajalón 21, Barrio del Cerrillo, 29220 San Cristóbal de las Casas, Chis., México",True,San Cristobal de las Casas,29220.0,,,ChIJzXSpkSRF7YURkSGcRTOXgH0,16.7441789,,,899,29220.0,su super antigua,6197410.0,FARMACIA ANTIGUA JUSTO JUEZ,,464111.0,Farmacias sin minisúper,0 a 5 personas,YAJALON,PRESIDENTE OBREGON,,29220.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,019A,27.0,2010-07,9671160099.0,,,True,True,False,29220.0,antigua justo juez,0.5439814815,Match
,ChIJj2IE_GpF7YURxW_F2CRGVAY_2024-07_center_269.jpg,FARMACIA ICONO DE AYUDA,"DCICLETAS
ICIO
REFARMON
BOSESORIOS
gw.dinamotos.mx
Google
FARM
FAIR
IC
MEDICAMENTOS ros PA
DERMATOLÓGICOGICO
TELS. 967 13 13
ICONO DE AYUDA
2024 Googl
© Google",True,83.33333333,,False,CAFI,,"Blvrd Ignacio Allende 57, Altejar, 29278 San Cristóbal de las Casas, Chis., México",,,,,,,,,,,,,,,,,ChIJj2IE_GpF7YURxW_F2CRGVAY,https://maps.google.com/?cid=456066586340847557&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': '57', 'shortText': '57', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Boulevard Ignacio Allende', 'shortText': 'Blvrd Ignacio Allende', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Altejar', 'shortText': 'Altejar', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Cristóbal de las Casas', 'shortText': 'San Cristóbal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29278', 'shortText': '29278', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.6409912,FARMACIA ICONO DE AYUDA,"Blvrd Ignacio Allende 57, Altejar, 29278 San Cristóbal de las Casas, Chis., México",True,San Cristobal de las Casas,29278.0,,,ChIJj2IE_GpF7YURxW_F2CRGVAY,16.7277088,,,902,29278.0,icono de ayuda,373320.0,FARMACIAS ICONO DE AYUDA,FUNDACION ICONO DE AYUDA SERVICIOS MEDICOS AC,464111.0,Farmacias sin minisúper,0 a 5 personas,IGNACIO ALLENDE,IGNACIO ALLENDE,57.0,29278.0,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,166,9.0,2013-07,9676313393.0,ICONODEAYUDASANCRISTOBAL@HOTMAIL.COM,,False,False,False,29278.0,farmacias icono de ayuda,0.7063492063,Match
,ChIJK1ztBSgPjoURAgxO03zbsY8_2025-03_center_228.jpg,Farmacia Homeopática Yerbabuena,"Farmacias del Ahorro
Te queremos... bien.
SERVICIOS
24horas
30
2
BOD 46
CIUDAD CMEXICO
Salendo de Tapachula
Google
© Google",True,83.33333333,,True,CAFC,,"10a. Norte 29, Los Naranjos, Insurgentes, 30700 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJK1ztBSgPjoURAgxO03zbsY8,https://maps.google.com/?cid=10354298347469016066,"[{'longText': '29', 'shortText': '29', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': '10a. Norte', 'shortText': '10a. Norte', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Insurgentes', 'shortText': 'Insurgentes', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de Córdova y Ordóñez', 'shortText': 'Tapachula de Córdova y Ordóñez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30700', 'shortText': '30700', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.2636371,Farmacia Homeopática Yerbabuena,"10a. Norte 29, Los Naranjos, Insurgentes, 30700 Tapachula de Córdova y Ordóñez, Chis., México",True,Tapachula,30700.0,,,ChIJK1ztBSgPjoURAgxO03zbsY8,14.9165506,,,903,30700.0,homeopa!tica yerbabuena,6773493.0,FARMACIAS DEL AHORRO CHS TP7A 7A NORTE,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111.0,Farmacias sin minisúper,11 a 30 personas,DÉCIMA NOVENA PONIENTE,Octava Norte,14.0,30700.0,7.0,Chiapas,89.0,Tapachula,1.0,Tapachula de Córdova y Ordóñez,13,40.0,2016-10,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,False,False,False,30700.0,farmacias del ahorro chs tp7a 7a norte,0.5701516018,Match
,ChIJ890frUst7IURqEgyRj9DGBM_2025-02_left_281.jpg,SURTIFARMACIA,"Google
UNIDAD MEDICA
SALUD Y VIDA
SURTI FARMAC
DE ESPECIALIDA
SURTI-FARMACIAS
SURTEM
LOS ANGELES
© Google",True,83.3333333,FALSE,,,,"Joaquín Miguel Gutiérrez, Guadalupe Victoria, Reforma",,,,,,,,,,,,,,,,,ChIJ890frUst7IURqEgyRj9DGBM,https://maps.google.com/?cid=1375923625201387688,"[{'longText': 'Joaquín Miguel Gutiérrez', 'shortText': 'Joaquín Miguel Gutiérrez', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Guadalupe Victoria', 'shortText': 'Guadalupe Victoria', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Reforma', 'shortText': 'Reforma', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29500', 'shortText': '29500', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1573443,SURTIFARMACIA,"Joaquín Miguel Gutiérrez, Guadalupe Victoria, 29500 Reforma, Chis., México",False,,29500.0,Avi,,ChIJ890frUst7IURqEgyRj9DGBM,17.8545111,TRUE,,905,,surtifarmacia,10145631.0,SURTIFARMACIA REFORMA DE ESPECIALIDADES,,464112.0,Farmacias con minisúper,0 a 5 personas,JOAQUIN MIGUEL GUTIERREZ,NINGUNO,0.0,29500.0,7.0,Chiapas,74.0,Reforma,1.0,Reforma,129,68.0,2024-11,9933833970.0,SURTIFARMACIAS1@GMAIL.COM,,False,True,False,29500.0,surtifarmacia reforma de especialidades,0.7777777778,GSV Zip Missing
,ChIJcw5Cyrot7IURMwJv4tHadCU_2012-07_right_239.jpg,Farmacia Landeros,"chia
Refresca tu... su
Pedidos
328-05-
Refor
Google
Google",False,66.6666667,TRUE,,,,"Av Adolfo López Mateos 58, Centro, Reforma",,,,,,,,,,,,,,,,,ChIJcw5Cyrot7IURMwJv4tHadCU,https://maps.google.com/?cid=2699022671683715635,"[{'longText': '58', 'shortText': '58', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Avenida Adolfo López Mateos', 'shortText': 'Av Adolfo López Mateos', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Reforma', 'shortText': 'Reforma', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29500', 'shortText': '29500', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1481444,Farmacia Landeros,"Av Adolfo López Mateos 58, Centro, 29500 Reforma, Chis., México",False,,29500.0,Avi,,ChIJcw5Cyrot7IURMwJv4tHadCU,17.8668181,TRUE,,906,,landeros,6191974.0,FARMACIAS DE SIMILARES OCOZOCOAUTLA 3,FARMACIAS DE SIMILARES SA DE CV,464111.0,Farmacias sin minisúper,6 a 10 personas,CONSTITUCIÓN,Benito Juárez,,29140.0,7.0,Chiapas,74.0,Reforma,1.0,Reforma,63,19.0,2010-07,,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,True,True,False,29140.0,farmacias de similares ocozocoautla 3,0.5213963964,GSV Zip Missing
,ChIJj4LMfbst7IUR2705eWm8LV0_2025-02_center_143.jpg,Farmacias Unión Mercado,"DESCUENTO
Farmacia
© 2025 Google
Unión
mos Unión tu Farmacia
Google
FARMACIA
NOMENTO
GENERICO
AR
CUS
Farmacia
Linión
Somos Unión tu Farmacia
SCORED MENIDED
Mai
Frijst
Adwoat
Productos
DS
Google",False,66.6666667,FALSE,,,,"C. Margarita de Maza de Juárez S/N, Centro, Reforma",,,,,,,,,,,,,,,,,ChIJj4LMfbst7IUR2705eWm8LV0,https://maps.google.com/?cid=6714229780670692827,"[{'longText': 'S/N', 'shortText': 'S/N', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle Margarita de Maza de Juárez', 'shortText': 'C. Margarita de Maza de Juárez', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Reforma', 'shortText': 'Reforma', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29500', 'shortText': '29500', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1500483,Farmacias Unión Mercado,"C. Margarita de Maza de Juárez S/N, Centro, 29500 Reforma, Chis., México",False,,29500.0,Avi,,ChIJj4LMfbst7IUR2705eWm8LV0,17.8629022,TRUE,,907,,farmacias unia³n mercado,6296315.0,F UN RFORMA MERCADO 00223 TM,COMERCIALIZADORA FARMACEUTICA DEL SURESTE SA DE CV,464111.0,Farmacias sin minisúper,0 a 5 personas,MARGARITA DE MAZA DE JUÁREZ,Lázaro Cárdenas,,29500.0,7.0,Chiapas,74.0,Reforma,1.0,Reforma,63,33.0,2011-03,,REFOME@FARMACIASUNION.COM,,False,False,False,29500.0,f un rforma mercado 00223 tm,0.5869047619,GSV Zip Missing
,ChIJ89yCWqMt7IURtB39APWxFps_2025-02_right_127.jpg,FARMACIA Alopata,"Google
2025 0
2025 Godula
JMFARMACIA.JM
wplo
de Arnic
FARMAC
Alopa
Gille 16 Sep. 2
Google",False,50.0,FALSE,,,,"Francisco Villa, Reforma",,,,,,,,,,,,,,,,,ChIJ89yCWqMt7IURtB39APWxFps,https://maps.google.com/?cid=11175315191208156596,"[{'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': 'Francisco Villa', 'shortText': 'Francisco Villa', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Reforma', 'shortText': 'Reforma', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': '29500', 'shortText': '29500', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1472163,FARMACIA Alopata,"Francisco Villa, 29500 Reforma, Chis., México",False,,29500.0,Avi,,ChIJ89yCWqMt7IURtB39APWxFps,17.8621476,TRUE,,911,,alopata,377573.0,FARMACIA JM,,464111.0,Farmacias sin minisúper,0 a 5 personas,15 DE SEPTIEMBRE,MIGUEL ALDAMA,0.0,29500.0,7.0,Chiapas,74.0,Reforma,1.0,Reforma,010A,64.0,2014-12,,,,False,True,False,29500.0,jm,0.0,GSV Zip Missing
,ChIJccLm83VJ7IURM_3FMkXmhtg_2012-08_center_119.jpg,Farmacias El Ángel,"N
UBHG
ENTE
HORARIO
IMPEZA
18.64ogin
BORTHIA
Comax
Google
cants Good
Protección total contra
la lluvia y el calor
15%
de descuento
angle
A
En impermeabilizantes
Go
y aislantes térmicos Top.
Suluciones tiradas
15
Master
Comex
© Google",False,66.6666667,FALSE,,,,"Av. Benito Juárez Sn, Centro, Juárez",,,,,,,,,,,,,,,,,ChIJccLm83VJ7IURM_3FMkXmhtg,https://maps.google.com/?cid=15602411143950630195&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': 'Sn', 'shortText': 'Sn', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Avenida Benito Juárez', 'shortText': 'Av. Benito Juárez', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Juárez', 'shortText': 'Juárez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29510', 'shortText': '29510', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1945683,Farmacias El Ángel,"Av. Benito Juárez Sn, Centro, 29510 Juárez, Chis., México",False,,29510.0,Avi,,ChIJccLm83VJ7IURM_3FMkXmhtg,17.6066169,FALSE,,916,,farmacias el a<81>ngel,349380.0,FARMACIA MEDICO AMIGO,,464111.0,Farmacias sin minisúper,0 a 5 personas,BENITO JUAREZ,NINGUNO,0.0,29510.0,7.0,Chiapas,48.0,Juárez,1.0,Juárez,010A,8.0,2010-07,9323260330.0,FARMACIANGEL@GMAIL.COM,,False,False,False,29510.0,medico amigo,0.5147907648,GSV Zip Missing
